Id Cliente,No Crédito,Ciclo de crédito,Tasa Corriente,Tasa Mora,Plazo,Frecuencia,Monto del crédito aprobado,Monto desembolsado,Fecha de desembolso,Saldo de capital,Fecha del primer pago,Fecha de la última cuota del crédito,Días de vencimiento,Valor de la cuota,Capital adeudado a la fecha,Intereses corrientes adeudado a la fecha,Intereses en mora adeudado a la fecha,Pagaré,Estado del crédito,Capital vencido,Marcaciones,Intereses corrientes causados a la fecha,Intereses en mora causados a la fecha
5f7caaf92f41f3193a000c9e,6206dbb388f4071f1bcf62d3,1,0.273503788,0.274492636,12,1,1018000,1018000,11/02/2022,612478.88,04/03/2022,04/02/2023,0,96469.88657,394491.7,2004.28,0,2886,active,0,,1592.8,0
5f03500cb93bdc41b4000797,5fd44e8843d64d5ed419c65a,1,0.26675055,0.2714,3,1,350000,350000,26/10/2020,0,26/11/2020,26/01/2021,0,121340.4963,350000.01,0,0,5058-0022,reliquidated,0,,0,0
6171ed25c43a9a8b3e000005,61af68bf58ed7c12871d5e0c,1,0.260905515,0.261900245,12,1,1518000,1518000,13/12/2021,927946.32,22/12/2021,22/11/2022,47,143107.2185,842503.71,34701.34,1373.77,2232,active,252450.03,BID,8079.56,1354.41
620be1f5024a4a79f6001dd9,621631833dc7ae07606e5dc4,1,0.273503788,0.274492636,12,1,1418000,1418000,23/02/2022,958507.47,22/03/2022,22/02/2023,0,134375.5394,435126.16,22687.18,0,3432,active,0,,9513.71,0
5f50155233eebb54410002b6,5fd4544185d5675ef09f7195,1,0.26675055,0.2676,3,1,250000,250000,18/11/2020,0,18/12/2020,18/02/2021,0,86671.7831,250000.01,0,0,7326-0119,closed,0,,0,0
619e9565024a4a319d0001c4,61f1ed23c6584b180f7282fd,1,0.263906738,0.265260912,12,1,2018000,2018000,14/01/2022,1398293.37,14/02/2022,14/01/2023,24,190480.4033,783832.41,29112.27,936.63,2686,active,164125.78,BID,20564.54,1045.32
623b4b9e024a4a0c12005bfd,624dcf57a26c0278f83c9252,1,0.284797331,0.285794215,12,1,2018000,2018000,06/04/2022,1709387.33,07/05/2022,07/04/2023,1,192116.237,458124.38,36631.98,0,4978,active,149511.71,BID,0,0
5db9ac84a3f178019300026b,5fd456af85d5675ef09f71f8,1,0.26675055,0.2676,1,1,200000,200000,23/11/2020,0,23/12/2020,23/12/2020,0,203980,200000,0,0,4425-0124,writeOff,0,,0,0
62708005b5326fd0b8000019,6274790048674d18658e0c77,1,0.284797331,0.285794215,11,1,1524000,1524000,05/05/2022,1398249.26,07/06/2022,07/04/2023,1,156697.8357,251701.84,31911.5,0,5661,active,125951.10,IMEBU,0,0
627ecfe3024a4adf7c000702,6287cdc51168b20559abedef,1,0.284797331,0.285794215,12,1,1524000,1524000,20/05/2022,1404399.61,21/06/2022,21/05/2023,0,145086.7914,112925.82,2933.91,0,6026,active,0,BID,15426.6,0
61e48a39024a4a48e9001230,6206912105d0071f31a33d19,1,0.273503788,0.274492636,12,1,1518000,1518000,11/02/2022,1406592.29,14/03/2022,14/02/2023,85,143851.9527,465812.08,82167.32,4961.31,3044,active,354404.37,BID,17911.18,4538.86
61b52d683b10c4f3a7002461,6202ef7205d0071f31a33bfc,1,0.273503788,0.274492636,6,1,1018000,1018000,08/02/2022,1018000,04/03/2022,04/08/2022,126,181955.2274,839674.09,72390.26,27068.47,2902,active,839674.09,BID,918.24,1734.68
626b1b04024a4aea3900042a,628e53cf355a677e5ae88ae6,1,0.284797331,0.285794215,12,1,1524000,1524000,25/05/2022,1379442,25/06/2022,25/05/2023,0,145086.7914,112925.82,32693.31,0,6183,active,0,BID,12239.67,0
6021a7052f41f359e0000ace,6219526c3dc7ae07606e725f,1,0.273503788,0.274492636,12,1,1518000,1518000,25/02/2022,1046876.36,26/03/2022,26/02/2023,0,143851.9527,465812.08,0,0,3545,active,0,,6170.96,0
61ecc7813b10c4694000599b,621632953dc7ae07606e5dca,1,0.273503788,0.274492636,12,1,1418000,1418000,23/02/2022,959964.66,22/03/2022,22/02/2023,0,134375.5394,435126.16,22241.32,0,3446,active,0,,9528.13,0
61ce1269024a4a338c000e44,620d32e105d0071f31a33e7b,1,0.273503788,0.274492636,12,1,1418000,1418000,16/02/2022,1094964.66,14/03/2022,14/02/2023,24,134375.5394,435126.16,22097.53,0,3192,active,112090.82,BID,16731.38,735.98
6205cbf7024a4aca9001232a,621631cf3dc7ae07606e5dc5,1,0.273503788,0.274492636,12,1,1518000,1518000,23/02/2022,1246121.18,22/03/2022,22/02/2023,47,143851.9527,465812.08,48548.02,847.28,3436,active,193933.26,BID,11556.47,814.59
6000b40f2f41f3674d0008d7,60736f4dec481e6633ea1b49,1,0.259318406,0.2597,6,1,1000000,1000000,08/04/2021,0,25/05/2021,25/10/2021,0,178164.4929,1000000.03,0,0,5511-0565,writeOff,0,,0,0
6279a05c3b10c4a7ac000d46,627d932d042bc54faf504cf3,1,0.284797331,0.285794215,12,1,2024000,2024000,12/05/2022,2024000,14/06/2022,14/05/2023,24,192687.4448,149974.98,45647.07,0,5880,active,149974.98,,33462.48,0
5a0dc87e2f41f3b2690002c2,619c1ecd5209ce4d72f21c54,1,0.258103357,0.259096061,12,1,1218000,1218000,22/11/2021,535128.94,23/12/2021,23/11/2022,0,114691.7338,676333.47,341.42,0,2006,active,0,,4702.74,0
5f67834ba3f1784f30000199,60b53ed21a5bfc0e96ec8a60,1,0.259318406,0.2583,6,1,1000000,1000000,26/05/2021,0,08/07/2021,08/12/2021,0,178164.4929,1000000.03,0,0,3088-0904,closed,0,,0,0
61eafd73024a4ac5f10003c5,6206931e88f4071f1bcf62bc,1,0.273503788,0.274492636,12,1,1418000,1418000,11/02/2022,1418000,14/03/2022,14/02/2023,116,134375.5394,435126.16,106399.38,10058.79,3077,active,435126.16,,16731.38,5905.02
623b301c024a4a0c120057ee,6273be5f1db8db187c755476,1,0.284752035,0.286262693,12,1,1518000,1518000,27/04/2022,1293108.91,27/05/2022,27/04/2023,0,144512.9294,227339.66,0,0,5369,active,2448.57,BID,8878.32,0
62471b79024a4ac6ca005ea4,6256e6796577d82564057859,1,0.284797331,0.285794215,12,1,1418000,1418000,13/04/2022,1205847.04,07/05/2022,07/04/2023,1,134995.4529,321912.97,25672.5,0,5004,active,109760.01,BID,0,0
603ee593a3f1784508000012,6094a823c3ec8d1771447e8c,1,0.260801629,0.2597,6,1,600000,600000,29/04/2021,0,25/05/2021,25/10/2021,0,106934.8135,600000.03,0,0,7256-0397,writeOff,0,,0,0
5e9d100aa3f1787f360003d0,6094a823b0562e1761fe1291,1,0.260801629,0.2597,5,1,500000,500000,27/04/2021,0,27/05/2021,27/09/2021,0,105925.3058,500000.03,0,0,7154-0774,closed,0,,0,0
61fbdc483b10c4976700296d,62196d0d3dc7ae07606e7268,1,0.273503788,0.274492636,12,1,1318000,1318000,25/02/2022,892641.84,22/03/2022,22/02/2023,0,124899.1262,404440.26,21233.58,0,3493,active,0,BID,8859.9,0
621bb0d8024a4a79f600f84e,6228ab2044a7435126e65d9f,1,0.276097266,0.277102976,12,1,1518000,1518000,09/03/2022,1518000,07/04/2022,07/03/2023,92,144004.6811,465479.29,114199.97,7240.85,4015,active,465479.29,BID,0,0
61f2d6e4024a4a32ab00095d,6202f09588f4071f1bcf494d,1,0.273503788,0.274492636,12,1,1218000,1218000,08/02/2022,820125.83,04/03/2022,04/02/2023,4,115422.713,471994.98,32374.02,0,2892,active,74120.81,BID,2132.8,0
5f6b985bb93bdc0a2f0003d6,60861884ec481e6633ea1f04,1,0.260801629,0.2597,5,1,500000,500000,21/04/2021,0,21/05/2021,21/09/2021,0,105925.3058,500000.03,0,0,2679-0701,reliquidated,0,,0,0
621e6ea9024a4aa9f900550a,6228a97a44a7435126e65d90,1,0.276097266,0.277102976,12,1,1518000,1518000,09/03/2022,1294814.44,07/04/2022,07/03/2023,62,144004.6811,465479.29,53983.7,80.48,3967,active,242293.73,,0,0
6220d689024a4aa9f9005e34,622a8f4c5c5dbe2599560284,1,0.276097266,0.277102976,12,1,1518000,1518000,10/03/2022,1518000,07/04/2022,07/03/2023,92,144004.6811,465479.29,113204.75,7240.85,4076,active,465479.29,BID,0,0
5e6188ddb93bdc55260000e7,6199060dfb8df44d5958b59d,1,0.258103357,0.259096061,12,1,1618000,1618000,20/11/2021,717710.56,21/12/2021,21/11/2022,0,152357.3279,898446.26,0,0,1966,active,0,,5834.54,0
620554243b10c49767004c86,621bfaa53dc7ae07606e8b8e,1,0.273503788,0.274492636,12,1,2018000,2018000,27/02/2022,1389154.81,19/03/2022,19/02/2023,0,191234.0188,619241.6,933.26,0,3376,active,0,,16587.84,0
5f65f62733eebbdec20000d1,60ad7dd885658a116f57bab9,1,0.259318406,0.2583,6,1,600000,600000,14/05/2021,0,25/06/2021,25/11/2021,0,106898.6957,600000.03,0,0,9854-0850,closed,0,,0,0
5f25a0d933eebbc2f40001b4,5fd4530a85d5675ef09f6fd4,1,0.26675055,0.2676,3,1,250000,250000,09/11/2020,0,09/12/2020,09/02/2021,0,86671.7831,250000.01,0,0,6162-0090,closed,0,,0,0
5f048072b93bdc5c30000052,6196c6213d5e1f7528581e18,1,0.258103357,0.259318406,12,1,1318000,1318000,13/10/2021,886659.81,24/11/2021,24/10/2022,106,124108.1324,844646.78,0,0,1411,active,413306.59,,4776.99,2561.03
5f2f114bb93bdcf536000008,6025a70e7ccf694cafef77ae,2,0.259318406,0.2598,5,1,800000,800000,26/01/2021,0,26/02/2021,26/06/2021,0,169431.2628,800000.03,0,0,0475-0263,writeOff,0,,0,0
62a389f6024a4acec6000856,62ac9503599f3a5ea69fdd33,1,0.290001,0.306004007,6,1,2024000,2024000,17/06/2022,2024000,20/07/2022,20/12/2022,0,363102.7454,0,0,0,6667,active,0,BID,28319.93,0
624508c4024a4ac6ca00320c,6256e7529fbf31257d40ae6b,1,0.284797331,0.285794215,12,1,1518000,1518000,13/04/2022,1405518.91,07/05/2022,07/04/2023,31,144515.5836,344614.87,58874.46,77.64,5010,active,232133.78,BID,0,0
5a294e4e65ff2c6618000235,620d32f488f4071f1bcf8b0b,1,0.273503788,0.274492636,12,1,1518000,1518000,16/02/2022,1141791,14/03/2022,14/02/2023,24,143851.9527,465812.08,48385.93,0,3196,active,89603.08,,17625.44,588.38
628ea6d5024a4a08a0002803,629fee2dff16e971a2817b32,1,0.290001,0.306004007,3,1,524000,524000,07/06/2022,524000,15/07/2022,15/09/2022,0,182211.8098,0,0,0,6469,active,0,IMEBU,11039.68,0
626b038f024a4a877800019a,6286d2046d61d47fe15e423c,1,0.284797331,0.285794215,12,1,2024000,2024000,19/05/2022,2024000,20/06/2022,20/05/2023,18,192687.4448,149974.98,44556,0,6079,active,149974.98,BID,25005.9,0
61b809213b10c4f3a7002f02,6287a6786d61d47fe15e573d,2,0.284797331,0.285794215,12,1,1724000,1724000,20/05/2022,1590789.98,19/06/2022,19/05/2023,0,164127.0528,127745.49,0,0,6109,active,0,,18581.74,0
61ae584e024a4aff0300042c,62068e9f05d0071f31a33d0b,1,0.273503788,0.274492636,3,1,518000,518000,11/02/2022,349053.7,14/03/2022,14/05/2022,85,179742.0882,518000.02,13977.36,7367.27,3024,active,349053.72,BID,0,5585.52
61a560e1024a4acdd3000d77,61a95f8558ed7c12871d3ed0,1,0.260905515,0.261900245,12,1,1518000,1518000,03/12/2021,803333.81,07/01/2022,07/12/2022,1,143107.2185,842503.71,15970.77,0,2211,active,127837.52,,0,0
61ec8289024a4a34bd0008a6,6206949a05d0071f31a33d2f,1,0.273503788,0.274492636,12,1,1118000,1118000,11/02/2022,1118000,14/03/2022,14/02/2023,116,105946.2998,343068.45,83889,7930.59,3111,active,343068.45,,13191.66,4655.76
61e73ca5c43a9a38ee00007c,6212b40c3dc7ae07606e4869,1,0.273503788,0.274492636,12,1,1518000,1518000,20/02/2022,1406992.81,19/03/2022,19/02/2023,80,143851.9527,465812.08,80894.26,4989.02,3380,active,354804.89,,13684.91,3125.99
61b25ad4024a4a5bff0041dd,6227673c2b2f382a5cf5c771,1,0.276097266,0.277102976,6,1,1518000,1518000,08/03/2022,1005088.86,07/04/2022,07/09/2022,31,271482.5282,991305.48,65868.7,146.66,3936,active,478394.34,BID,0,0
61859b6d024a4a648f000cfa,61aaa61258ed7c12871d4487,1,0.258103357,0.261900245,12,1,1518000,1518000,03/12/2021,1168933.85,04/01/2022,04/12/2022,95,142940.9294,842918.07,75958.12,10788.46,2095,active,493851.92,,1981.96,916.8
5eb9c7482f41f37bd500113b,61c4b5a218303e6fb793465d,1,0.260905515,0.262286454,12,1,1518000,1518000,20/11/2021,664055.27,20/12/2021,20/11/2022,0,143107.2185,842503.71,0,0,1760,active,0,,3753.35,0
622cddbb3b10c4151c000011,62427e5f3bccfe32809cd539,1,0.276097266,0.277102976,12,1,1518000,1518000,29/03/2022,1144988.32,25/04/2022,25/03/2023,0,144004.6811,345539.36,26801.77,0,4605,active,0,,9883.86,0
627446b2024a4a2f3a00112a,628b8ebc1168b20559ac9eff,1,0.284797331,0.285794215,12,1,2024000,2024000,23/05/2022,1873232.06,21/06/2022,21/05/2023,0,192687.4448,149974.98,0,0,6110,active,0,BID,19271.97,0
623cbfdd024a4a871300058e,6274183a1db8db187c755787,1,0.284797331,0.285794215,12,1,2024000,2024000,05/05/2022,2024000,07/06/2022,07/05/2023,31,192687.4448,303114.88,87192.18,101.38,5447,active,303114.88,BID,0,0
62715d3d024a4aaafc0007b0,627d60ba8702962070abcc96,1,0.284797331,0.285794215,12,1,1524000,1524000,12/05/2022,1524000,14/06/2022,14/05/2023,24,145086.7914,112925.82,34370.69,0,5871,active,112925.82,,25196.08,0
6234bd843b10c4a98b000721,62427c233bccfe32809cd52d,1,0.276097266,0.277102976,12,1,1518000,1518000,29/03/2022,1170516.66,25/04/2022,25/03/2023,0,144004.6811,345539.36,0,0,4580,active,0,,6957.85,0
5f47fc082f41f3d67f0018fd,607372e8ea6a57664b69a0e5,1,0.26675055,0.2612,5,1,500000,500000,25/03/2021,0,04/04/2021,04/08/2021,0,106048.411,500000.03,0,0,0112-0494,writeOff,0,,0,0
62222d06024a4a79f601553d,62334e51eefb4f6f439c410c,1,0.276097266,0.277102976,6,1,518000,518000,17/03/2022,259836.02,10/04/2022,10/09/2022,0,92640.28302,251109.23,7055.68,0,4160,active,0,,4713.32,0
6244e340024a4ac6ca002f57,6256e92c6577d82564057868,1,0.284797331,0.285794215,12,1,1318000,1318000,13/04/2022,1318000,07/05/2022,07/04/2023,62,125475.3223,299211.07,74659.88,2235.05,5025,active,299211.07,BID,0,0
5d5307beb93bdc2c30002004,61e1dd196743ac2dc04a1881,1,0.263906738,0.264903638,12,1,1318000,1318000,14/01/2022,1119201.48,19/02/2022,19/01/2023,80,124406.9235,511938.12,61981.63,4239.55,2670,active,313139.60,,10286.88,2668.3
61fc29e0024a4aca90000e97,62068dc705d0071f31a33d06,1,0.273503788,0.274492636,12,1,1518000,1518000,11/02/2022,1025670.26,14/03/2022,14/02/2023,0,143851.9527,465812.08,1411.72,0,3002,active,0,,16359.76,0
5f380f1a33eebb54e80001a8,60579fb7a2b9fb0932b63f79,1,0.260801629,0.2612,6,1,700000,700000,18/03/2021,0,11/04/2021,11/09/2021,0,124757.2824,700000.03,0,0,2039-0478,writeOff,0,,0,0
5f161ba0a3f1785e3b000003,609cdad87049bc0d5541fb7c,1,0.259318406,0.2583,5,1,500000,500000,03/05/2021,0,03/06/2021,03/10/2021,0,105894.5392,500000.03,0,0,7428-0786,writeOff,0,,0,0
5f9264b433eebbe48d000047,5fd4544143d64d5ed419ce52,1,0.26675055,0.2676,3,1,350000,350000,13/11/2020,0,13/12/2020,13/02/2021,0,121340.4963,350000.01,0,0,7384-0125,writeOff,0,,0,0
61f8ab1d024a4a7d74003d02,6206948488f4071f1bcf62c4,1,0.273503788,0.274492636,12,1,1518000,1518000,11/02/2022,1518000,14/03/2022,14/02/2023,116,143851.9527,465812.08,113902.7,10768.15,3105,active,465812.08,,17911.18,6321.58
626c52cf024a4ac181000d74,627478e648674d18658e0c76,1,0.284797331,0.285794215,12,1,2024000,2024000,05/05/2022,2024000,07/06/2022,07/05/2023,31,192687.4448,303114.88,87192.18,101.38,5660,active,303114.88,,0,0
5f2aba99b93bdc03de000004,5fd4530a85d5675ef09f6fd6,1,0.26675055,0.2676,3,1,280000,280000,09/11/2020,0,09/12/2020,09/02/2021,0,97072.39707,280000.01,0,0,2744-0095,writeOff,0,,0,0
5fc007822f41f32031001da2,61e60b096743ac2dc04a2cba,1,0.258103357,0.259318406,6,1,1218000,1218000,11/11/2021,-1580.88,12/12/2021,12/05/2022,0,216944.2392,1218000.03,0,0,1838,closed,0,,1712.62,0
61ba4e24024a4a3bfc00125b,61c4ef246743ac2dc0497701,1,0.260905515,0.261900245,12,1,2018000,2018000,27/12/2021,1382975.28,01/02/2022,01/01/2023,37,190243.9835,950586.27,38122.23,1541.85,2607,active,315561.55,BID,4614.12,560.7
61ea1fad3b10c46940004c2e,623342eeeefb4f6f439c4103,1,0.276097266,0.277102976,6,1,318000,318000,17/03/2022,318000,07/04/2022,07/09/2022,92,56871.83398,207664.81,20548.12,3230.46,4137,active,207664.81,BID,0,0
5f59306cb93bdc9c01000064,623f18c1dc3af1326611a617,3,0.276097266,0.277102976,12,1,1518000,1518000,26/03/2022,1289988.32,20/04/2022,20/03/2023,18,144004.6811,345539.36,19478.02,0,4427,active,117527.68,,15505.14,0
621cf9573b10c4b64a007d03,6228aac244a7435126e65d9a,1,0.276097266,0.277102976,3,1,518000,518000,09/03/2022,518000,07/04/2022,07/06/2022,92,179802.6326,518000.02,30613.44,10854.34,4006,active,518000.02,,0,0
6244589a7aeff8cb9100001f,624e3af7d9fa691b87211dbe,1,0.284797331,0.285794215,8,1,1618000,1618000,06/04/2022,1618000,07/05/2022,07/12/2022,62,221924.0906,575310.08,97991.65,4297.44,5035,active,575310.08,,0,0
628426b91ee94de6b5000415,6287a65d1168b20559abedec,1,0.284797331,0.285794215,12,1,2024000,2024000,20/05/2022,1876601.48,21/06/2022,21/05/2023,0,192687.4448,149974.98,0,0,6104,active,2576.46,IMEBU,21331.93,0
5d6d55e3b93bdcd861000608,607372e8ea6a57664b69a0f6,1,0.259318406,0.2597,5,1,600000,600000,08/04/2021,0,22/05/2021,22/09/2021,0,127073.4471,600000.02,0,0,4706-0587,writeOff,0,,0,0
624ba0763b10c44d710003f2,6255e97e2c7b3123f202bcf0,1,0.284797331,0.285794215,4,1,618000,618000,12/04/2022,304225.65,11/05/2022,11/08/2022,0,162736.1339,302547.97,9869.54,0,5146,active,0,,5467.17,0
61ba09fd024a4a5465000039,625574c98410e848c30d8bb0,2,0.276097266,0.27722311,12,1,1088780.8,1088780.8,09/03/2022,1033038.01,09/04/2022,09/03/2023,90,103286.9116,247837.03,20569.69,1438.3,2593-01,active,192094.24,BID,17409.63,2035.81
5f2daf712f41f3e70d0044f2,6154d505ca4266174216460b,1,0.25690418,0.257896017,12,1,1518000,1518000,05/10/2021,438061.89,25/10/2021,25/09/2022,13,142869.6945,1105367.42,0,0,1212,active,25429.31,,3480.88,249.42
5f63a23e2f41f388c40018b1,6094a823b0562e1761fe1293,1,0.260801629,0.2597,6,1,800000,800000,28/04/2021,0,28/05/2021,28/10/2021,0,142579.7514,800000.04,0,0,5118-0557,closed,0,,0,0
6218fdc3024a4a79f600d7be,6228a96844a7435126e65d8e,1,0.276097266,0.277102976,6,1,1018000,1018000,09/03/2022,1018000,07/04/2022,07/09/2022,92,182061.4056,664788.53,71117.63,10340.93,3964,active,664788.53,,0,0
5d1fc4adb93bdcc561000651,6206901905d0071f31a33d12,1,0.273503788,0.274492636,12,1,1518000,1518000,11/02/2022,1174812.81,14/03/2022,14/02/2023,24,143851.9527,465812.08,25071.23,1117.8,3011,active,122624.89,,17935.96,805.14
5fdce7322f41f3e8af00005e,61b8d14045670412a5e09bca,1,0.260905515,0.261900245,12,1,2018000,2018000,16/12/2021,1556476.84,14/01/2022,14/12/2022,85,190243.9835,950586.27,86517.78,6534.83,2360,active,489063.11,,17823.82,6001.54
6165f9e5024a4a3ab1000171,627d751eae7338208a70a16f,2,0.284797331,0.285794215,12,1,1524000,1524000,12/05/2022,1412135.69,14/06/2022,14/05/2023,0,145086.7914,112925.82,0,0,5843,active,1061.51,BID,23018.14,0
5f7defc92f41f33dea0013aa,60737493ea6a57664b69a2c5,2,0.26675055,0.2612,6,1,1100000,1100000,25/03/2021,0,25/04/2021,25/09/2021,0,196312.1257,1100000.01,0,0,7472-0512,closed,0,,0,0
61f0d17e024a4a8c7900072f,620a8cf788f4071f1bcf7ac2,1,0.273503788,0.274492636,12,1,1418000,1418000,14/02/2022,960776.32,14/03/2022,14/02/2023,0,134375.5394,435126.16,21936,0,3201,active,0,,14700,0
61b24cda024a4a5bff003f6c,61f1ed225f21631828b268a9,1,0.260905515,0.262286454,12,1,1118000,1118000,27/12/2021,862711.39,02/02/2022,02/01/2023,67,105397.8065,526638.01,47171.1,3719.18,2512,active,271349.40,,2556.3,673.8
5f163814b93bdc23d0000062,5fd4530a43d64d5ed419cc4a,1,0.26675055,0.2676,3,1,500000,500000,04/11/2020,0,04/12/2020,04/02/2021,0,173343.5662,500000.01,0,0,1910-0044,closed,0,,0,0
5fb308b033eebbcba8000008,62229c564f439330a0192361,2,0.276097266,0.277102976,12,1,1518000,1518000,04/03/2022,1407036.34,06/04/2022,06/03/2023,63,144004.6811,465479.29,83908.56,2607.8,3905,active,354515.63,,1537.36,308.58
623d32703b10c465ad00035a,6256ed169fbf31257d40ae82,1,0.284797331,0.285794215,12,1,1318000,1318000,13/04/2022,1122254.99,07/05/2022,07/04/2023,1,125475.3223,299211.07,23791.19,0,5087,active,103466.06,,0,0
5f4799e833eebb95f00001e6,5fd4530a85d5675ef09f6fcb,1,0.26675055,0.2676,3,1,350000,350000,03/11/2020,0,03/12/2020,03/02/2021,0,121340.4963,350000.01,0,0,4956-0073,closed,0,,0,0
622b8fe4024a4aac95000729,624267efdc3af1326611a91e,1,0.276097266,0.277102976,12,1,1518000,1518000,28/03/2022,1162840.91,20/04/2022,20/03/2023,0,144004.6811,345539.36,0,0,4422,active,0,,13384.01,0
621cfbc9024a4a9a98000002,62229c324f439330a019235d,1,0.276097266,0.277102976,12,1,1518000,1518000,04/03/2022,1518000,06/04/2022,06/03/2023,93,144004.6811,465479.29,118178.33,7243.39,3898,active,465479.29,BID,1537.36,454.56
623bb45d3b10c4a98b002ab5,624dedb962f89a78e9795f74,1,0.284797331,0.285794215,5,1,568000,568000,06/04/2022,448000,05/05/2022,05/09/2022,33,120892.0111,333659.74,30057.65,67.68,4911,active,213659.74,BID,468.88,135.36
61674e61024a4a820100036b,61a652d745670412a5e09920,1,0.258103357,0.259096061,12,1,1718000,1718000,30/11/2021,764827.61,22/12/2021,22/11/2022,0,161773.7264,953974.46,0,0,2019,active,802.07,BID,7759.54,0
6053c7d6a3f1787baf000019,607372e8ec481e6633ea1b5a,1,0.26675055,0.2612,6,1,600000,600000,29/03/2021,0,16/04/2021,16/09/2021,0,107079.3413,600000.03,0,0,1214-0534,closed,0,,0,0
623a65cc024a4a0c120051ae,62427090dc3af1326611a956,1,0.276097266,0.277102976,12,1,1518000,1518000,28/03/2022,1144365.81,25/04/2022,25/03/2023,0,144004.6811,345539.36,25199.43,0,4733,active,0,BID,9878.48,0
61e5bcbf024a4a9b2800005d,61f43767c6584b180f729c7b,1,0.263906738,0.264903638,12,1,1318000,1318000,28/01/2022,994967.55,04/03/2022,04/02/2023,34,124406.9235,511938.12,39307.01,1885.55,2845,active,188905.67,BID,2298.72,208.52
623ea45a024a4a84ff001df0,624cdac4bf34f447f0ffca47,1,0.284797331,0.285794215,12,1,1418000,1418000,05/04/2022,1089973.26,05/05/2022,05/04/2023,0,134995.4529,321912.97,3672.6,0,4929,active,0,BID,1469.04,0
5f25b7ae33eebbc70700016b,5fd456af43d64d5ed419cedc,1,0.26675055,0.2676,3,1,250000,250000,26/11/2020,0,26/12/2020,26/02/2021,0,86671.7831,250000.01,0,0,0716-0129,writeOff,0,,0,1476.52
5f20d92a33eebbf1c3000072,61a95f8c45670412a5e099ec,2,0.260905515,0.261900245,12,1,1018000,1018000,03/12/2021,468819.61,07/01/2022,07/12/2022,1,95970.45352,564999.21,4763.91,0,2219,active,15818.82,,0,0
5f2a161933eebb92df0004cc,617b0bbdfe25582b78e841b5,1,0.255203446,0.257896017,12,1,1518000,1518000,28/10/2021,657083.34,02/12/2021,02/11/2022,6,142768.5913,973215.72,26191.3,0,1578,active,112299.06,,2409.72,0
621bdb7e024a4a79f600f93d,6228ab0944a7435126e65d9d,1,0.276097266,0.277102976,12,1,1518000,1518000,09/03/2022,1489805.73,07/04/2022,07/03/2023,92,144004.6811,465479.29,25943.45,4542.68,4013,active,437285.02,,0,0
621d1f5c024a4a1edb0000ae,627e5e6c042bc54faf504edb,2,0.284797331,0.285794215,12,1,1024000,1024000,13/05/2022,926500,14/06/2022,14/05/2023,0,97486.13808,75876.67,22404.06,0,5872,active,0,BID,14693.4,0
6217148d3b10c4b64a005c39,6228b042c8fa1b6bc37fbf99,1,0.276097266,0.277102976,12,1,1218000,1218000,09/03/2022,1127454.19,05/04/2022,05/03/2023,64,115545.2579,373487.33,39850.51,1936.18,3909,active,282941.52,,1233.54,245.62
619c15b8024a4adfcb000006,61a548ed58ed7c12871d2ea6,1,0.258103357,0.259096061,12,1,1418000,1418000,29/11/2021,746814.2,04/01/2022,04/12/2022,4,133524.5309,787389.87,14709.05,0,2170,active,116204.07,BID,1844.36,0
62421931024a4a555e001134,62488e2e38b79c7f68c01320,1,0.284797331,0.285794215,12,1,1518000,1518000,02/04/2022,1167458.4,05/05/2022,05/04/2023,0,144515.5836,344614.87,6372.61,0,4919,active,0,BID,1573.48,0
61a6546c024a4af9af00086d,61b9e66c58ed7c12871d97dd,1,0.260905515,0.261900245,12,1,1218000,1218000,16/12/2021,911848.19,14/01/2022,14/12/2022,85,114825.1595,573743.37,32255.03,3491.8,2374,active,267591.56,,10757.9,3199.02
622125143b10c4b64a009689,6228a90844a7435126e65d8a,1,0.276097266,0.277102976,12,1,1318000,1318000,09/03/2022,1318000,07/04/2022,07/03/2023,92,125031.7323,404151.31,99154.27,6286.9,3956,active,404151.31,,0,0
626b3daf3b10c4f285001325,627c17839ab55d7753a302b4,1,0.284797331,0.285794215,12,1,2024000,2024000,11/05/2022,1831313,14/06/2022,14/05/2023,0,192687.4448,149974.98,47011.02,0,5827,active,0,BID,29042.7,0
601056b62f41f3f1c00034f0,61c4b5a29b63346fcb100caa,1,0.260905515,0.262286454,6,1,1218000,1218000,17/11/2021,-930.37,17/12/2021,17/05/2022,0,217082.8042,1218000.02,0,0,1704,closed,0,,1063.28,0
5f9433f9b93bdc67c5000020,621d2689644baa0748fbac6a,2,0.273503788,0.274222881,12,1,1198653.31,1198653.31,28/02/2022,1102533.82,15/03/2022,15/02/2023,84,113589.3407,367817.64,46984.67,1906.11,2057-01,active,271698.15,BID,13539.77,2594.57
61f1b1dd3b10c4976700007e,62068e9b05d0071f31a33d0a,1,0.273503788,0.274492636,12,1,2018000,2018000,11/02/2022,2018000,14/03/2022,14/02/2023,116,191234.0188,619241.6,151420.01,14314.64,3022,active,619241.60,,23810.86,8403.6
5f273f5eb93bdc18c80003e7,61ae50fa58ed7c12871d59d5,3,0.260905515,0.261900245,12,1,1418000,1418000,13/12/2021,888759.98,07/01/2022,07/12/2022,62,133679.8655,787002.8,33316.26,2467.05,2253,active,257762.78,,0,0
